index,antecedent,consequent,confidence,support,interest
748,"with,a,be",of,0.5034912718204488,0.010095075713067848,0.19794398021576182
749,by,of,0.5033973985633857,0.03241274309557322,0.1978501069586987
750,"have,and,to",of,0.5028255103217621,0.01090008175061313,0.19727821871707513
751,"it,for",be,0.7579666160849773,0.012487593656952426,0.1971999103346842
752,"as,of,the",in,0.5010532651218779,0.01665012487593657,0.19716848598603437
753,"which,in",be,0.7577309808385505,0.01997014977612332,0.19696427508825742
754,"not,the",of,0.5022744102401354,0.011870089025667692,0.1967271186354484
755,"on,the,be",of,0.5022352705678255,0.018817641132308494,0.19668797896313844
756,"and,to,of,be",in,0.500495622005617,0.015147613607102053,0.19661084286977354
757,"which,be",the,0.7208928769247812,0.03253774403308025,0.19658394460778883
758,"what,and,be",the,0.7205228926524567,0.027972709795323465,0.19621396033546434
759,"on,have",the,0.7200751056172743,0.011505086288147162,0.1957661733002819
760,"on,and",of,0.5008036236119229,0.01713762853221399,0.19525633200723586
761,"between,and,the",be,0.7550071068613516,0.014607609557071678,0.19424040111105856
762,"in,be",the,0.718349830414619,0.1297259729447971,0.1940408980976266
763,"and,a,be",the,0.7180324893366005,0.039560296702225266,0.19372355701960808
764,"it,a,to",be,0.7542977429540405,0.01612512093840704,0.19353103720374742
765,"most,the",be,0.7542463986239518,0.017540131550986632,0.19347969287365874
766,"with,to,be",the,0.7175925925925926,0.01433760753205649,0.19328366027560018
767,"but,to",the,0.7173673437253976,0.011390085425640692,0.19305841140840518
768,"for,a,in",the,0.7170913610938471,0.014422608169561271,0.1927824287768547
769,"on,be",the,0.7159508909377538,0.03746778100835756,0.1916419586207614
770,"for,in",the,0.7153483891683613,0.033417750633129746,0.19103945685136892
771,"not,and",the,0.7144607843137255,0.010202576519323894,0.19015185199673312
772,"it,to,of",be,0.7508370044052863,0.010652579894349208,0.19007029865499325
773,"from,be",the,0.713734838393045,0.025450190876431574,0.18942590607605259
774,as,the,0.7135199131778867,0.05424040680305102,0.18921098086089427
775,"that,for",be,0.7497456765005086,0.011055082913121848,0.18897897075021552
776,"by,in,the",be,0.7493603292913561,0.016840126300947257,0.18859362354106302
777,"at,a",the,0.7122310436083304,0.015475116063370476,0.18792211129133807
778,"by,and,in",be,0.7485734664764622,0.010495078713090349,0.1878067607261691
779,"between,the",be,0.7481015662078785,0.015762618219636648,0.1873348604575854
780,"that,a,be",the,0.7103731272067946,0.01861013957604682,0.1860641948898022
781,"'s,be",the,0.7103226574592213,0.02983022372667795,0.18601372514222891
782,"this,and",the,0.7098305084745763,0.010470078525588941,0.1855215761575839
783,"it,to",be,0.7460262269024439,0.037547781608362064,0.18525952115215083
784,"have,to,be",the,0.709457123098202,0.02051765388240412,0.1851481907812096
785,"which,to",be,0.745873786407767,0.015365115238364287,0.18510708065747394
786,"after,be",the,0.7093206951026856,0.011225084188131411,0.1850117627856932
787,"by,in",be,0.7455864109170722,0.01953264649484871,0.18481970516677915
788,"have,and",the,0.708859405093088,0.03312524843936329,0.1845504727760956
789,"he,to",the,0.7085569940006315,0.011220084150631129,0.18424806168363916
790,"with,a,to",the,0.7084788821848206,0.011155083663127473,0.1841699498678282
791,"by,in,of",be,0.7449180327868853,0.011360085200639004,0.1841513270365922
792,"it,and,to",be,0.7447866538338146,0.011607587056902928,0.1840199480835215
793,"by,in,of,the",be,0.7438874230430959,0.010572579294344707,0.18312071729280277
794,"which,a",the,0.7074277854195323,0.012857596431973239,0.18311885310253995
795,"it,in,the",be,0.743613258220883,0.014190106425798193,0.1828465524705899
796,"with,to",the,0.7070294784580499,0.023385175388815415,0.18272054614105748
797,time,the,0.7066826730692277,0.017660132450993384,0.18237374075223534
798,"by,and,the",be,0.7430834001603849,0.01853263899479246,0.1823166944100918
799,"that,and,to,the",be,0.7426910884114125,0.01054257906934302,0.18192438266111943
800,"what,a",be,0.7422680412371134,0.037080278102085765,0.18150133548682035
801,"that,to,of,the",be,0.7419404359840344,0.012082590619429645,0.18117373023374128
802,"by,the",be,0.7418552725058358,0.036547774108305814,0.18108856675554275
803,"this,to",the,0.7053266004235218,0.01082508118810891,0.18101766810652942
804,"what,a,to",be,0.7416555407209613,0.013887604157031178,0.1808888349706682
805,"it,in",be,0.7415890594848561,0.022097665732492992,0.180822353734563
806,which,be,0.7409809152472809,0.04513533851503886,0.18021420949698785
807,"by,and",be,0.7408971867871927,0.02192516443873329,0.18013048103689966
808,"one,be",the,0.7042366107114308,0.01321509911324335,0.17992767839443846
809,"their,to",the,0.7041010555459422,0.010172576294322208,0.17979212322894977
810,"'s,a",the,0.7037139434153534,0.01909014317607382,0.17940501109836104
811,"it,to,the",be,0.7393439197659841,0.01769263269474521,0.17857721401569104
812,"by,and,of",be,0.7393034825870647,0.013002597519481397,0.1785367768367716
813,"a,in,be",the,0.7027853403141361,0.041947814608609565,0.1784764079971437
814,"by,a,the",be,0.7391767683495404,0.013872604044530334,0.1784100625992473
815,"what,in,be",the,0.7025439228509671,0.03169023767678258,0.17823499053397474
816,"that,to,of",be,0.7389894623074844,0.013675102563269224,0.17822275655719133
817,at,the,0.7022573662587799,0.03974279807098553,0.1779484339417875
818,such,the,0.7022052439659663,0.010110075825568691,0.1778963116489739
819,"by,of,the",be,0.738115742335515,0.021427660707455307,0.17734903658522194
820,"which,of,the",be,0.7380064308681672,0.014345107588306913,0.17723972511787411
821,"which,and,the",be,0.7364832725543048,0.011612587094403208,0.1757165668040117
822,"that,be",the,0.7000193911188676,0.0451253384400383,0.1757104588018752
823,"by,and,of,the",be,0.7363720357252849,0.011955089663172474,0.1756053299749918
824,"by,a,of",be,0.736277489719292,0.010295077213079097,0.17551078396899888
825,"by,of",be,0.7359043578866178,0.023852678895091715,0.1751376521363247
826,"or,and",the,0.6991934208445358,0.011052582894371707,0.17488448852754346
827,"that,to,the",be,0.7355170311002701,0.021107658307437306,0.17475032534997703
828,"as,a",the,0.6980406127538297,0.024492683695127714,0.1737316804368373
829,"that,and,to",be,0.7344422139374821,0.012805096038220286,0.17367550818718902
830,"not,of",be,0.7341772151898734,0.01058507938809541,0.17341050943958036
831,most,be,0.7336427336427337,0.020155151163633728,0.1728760278924406
832,"that,to,in",be,0.7335557673975215,0.011542586569399271,0.1727890616472284
833,"say,be",the,0.6967982335081424,0.012622594669460021,0.17248930119115002
834,"that,a,of,the",be,0.7331536388140162,0.011560086700650255,0.1723869330637231
835,"but,be",the,0.6965237543453071,0.015027612707095303,0.17221482202831473
836,"it,a,the",be,0.732590921905836,0.012992597444480834,0.17182421615554289
837,"it,of,the",be,0.7325581395348837,0.015907619307144804,0.1717914337845906
838,"who,of",be,0.7324585383634045,0.010047575356815176,0.17169183261311138
839,"on,what",be,0.732313260941099,0.011127583456875926,0.17154655519080597
840,"some,of",the,0.6954280287613621,0.01281509611322085,0.17111909644436973
841,"what,to",be,0.7318780727630285,0.04652034890261677,0.17111136701273544
842,"that,and,in,the",be,0.731689497716895,0.010015075113063349,0.17092279196660187
843,"that,in,of,the",be,0.7316193760777552,0.011667587506906302,0.1708526703274621
844,"that,in,the",be,0.7313142539594332,0.019740148051110382,0.1705475482091401
845,"that,a",the,0.6948267679164689,0.025620192151441137,0.17051783559947653
846,"between,and",be,0.7312684044061512,0.0167626257196929,0.17050169865585807
847,"and,a",the,0.6947269770390584,0.06301047257854434,0.170418044722066
848,"that,of,the",be,0.7308701191636063,0.024380182851371387,0.17010341341331325
849,"an,in",the,0.6935448336638026,0.01574011805088538,0.1692359013468102
850,"that,the",be,0.7297646963693701,0.0451253384400383,0.16899799061907705
851,"that,and,the",be,0.7294489611562782,0.020187651407385557,0.16868225540598514
852,"that,a,to",be,0.7294101084048994,0.012952597144478583,0.1686434026546063
853,"by,to,the",be,0.7289247854618879,0.014440108300812255,0.1681580797115948
854,"that,and,of,the",be,0.7287296037296037,0.012505093788203412,0.16796289797931063
855,and,the,0.6921383705723074,0.18787890909181817,0.16782943825531504
856,"have,for",the,0.6920142421159715,0.013605102038265288,0.16770530979897913
857,"that,to",be,0.7280782357574166,0.027732707995309965,0.1673115300071235
858,"who,the",be,0.7277019398542544,0.017725132938497038,0.16693523410396127
859,"not,and",be,0.7274159663865546,0.0103875779068343,0.1666492606362615
860,"which,of",be,0.7274134689815327,0.016445123338425037,0.16664676323123961
861,"have,be",the,0.6909522057320414,0.04225031687737658,0.16664327341504903
862,"which,and",be,0.7273524620974815,0.014512608844566335,0.16658575634718842
863,"which,a",be,0.7270976616231086,0.01321509911324335,0.16633095587281554
864,"not,to",be,0.7268807612250966,0.01222259166943752,0.1661140554748035
865,"that,in,of",be,0.7267897091722595,0.012995097463230975,0.1660230034219664
866,"it,and,to",the,0.6902470324029516,0.010757580681855113,0.16593810008595922
867,"it,the",be,0.7266706476304218,0.03346525098938242,0.1659039418801287
868,which,the,0.6901703262877078,0.04204031530236477,0.16586139397071542
869,all,the,0.6901443197236956,0.013987604907036802,0.16583538740670323
870,"have,and,a",the,0.6899852724594993,0.0140551054132906,0.16567634014250687
871,"that,a,the",be,0.7263856362217018,0.01861013957604682,0.16561893047140874
872,"by,a",be,0.7262796504369539,0.01745263089473171,0.16551294468666078
873,"that,and,in",be,0.7262088081305821,0.011790088425663193,0.165442102380289
874,"not,a",be,0.7257637294720113,0.010275077063077974,0.1649970237217182
875,"it,and,the",be,0.7254779457703361,0.014515108863316474,0.164711240020043
876,"that,in",be,0.7253878391294758,0.024665184988887416,0.16462113337918272
877,"his,be",the,0.6886600928074246,0.011872589044417833,0.1643511604904322
878,"by,to",be,0.7251145356101625,0.01741013057597932,0.1643478298598694
879,"with,a,be",the,0.6882793017456359,0.013800103500776257,0.16397036942864351
880,"that,of",be,0.7245550699854328,0.028600214501608764,0.16378836423513976
881,"that,a,of",be,0.7244063324538259,0.013727602957022177,0.16363962670353283
882,by,be,0.724364201125995,0.04664034980262352,0.1635974953757019
883,that,the,0.6878197997775306,0.061835463765978246,0.16351086746053822
884,'s,the,0.6874466788543571,0.0564054230406728,0.16313774653736468
885,"it,of",be,0.7228710025152713,0.020117650882381617,0.16210429676497817
886,"for,to,be",the,0.6863181312569522,0.021595161963714728,0.1620091989399598
887,"with,be",the,0.6861940499973004,0.031772738295537215,0.161885117680308
888,"that,and,of",be,0.7220656073808304,0.014087605657042427,0.16129890163053728
889,"who,in",be,0.7219374226621884,0.010210076575574318,0.16117071691189533
890,"not,the",be,0.7217814450439014,0.017057627932209492,0.16101473929360832
891,between,be,0.7216799763383615,0.018300137251029382,0.16091327058806837
892,"that,and,a",be,0.7190925700365408,0.011807588556914177,0.15832586428624773
893,"that,and",be,0.7187522005492571,0.02551769138268537,0.15798549479896407
894,"it,a",be,0.7180709378942941,0.025610192076440573,0.15730423214400102
895,"with,have",the,0.6806946182728411,0.010877581581861863,0.15638568595584867
896,that,be,0.7170467185761957,0.06446298347237604,0.15628001282590265
897,"that,it",the,0.680403068130546,0.011310084825636193,0.15609413581355358
898,"not,to",the,0.680344930121915,0.011440085800643505,0.1560359978049226
899,"who,be",the,0.6799654742495445,0.017725132938497038,0.15565654193255207
900,"have,to",the,0.6793750316023663,0.03359025192688945,0.15506609928537396
901,it,be,0.7150702987697716,0.06510048825366191,0.1543035930194785
902,"it,and",be,0.7142974662717999,0.021707662807471054,0.15353076052150683
903,"what,and",the,0.676960370994941,0.032115240864306484,0.15265143867794861
904,"from,a",the,0.6769420468557337,0.016470123525926444,0.1526331145387413
905,but,the,0.6753914465996729,0.02167516256371923,0.1510825142826805
906,"that,a",be,0.7104888467014713,0.02619769648272362,0.1497221409511782
907,"have,a,to",the,0.6730397177648799,0.014785110888331662,0.14873078544788754
908,"for,to",the,0.6723145608089935,0.031247734358007685,0.14800562849200116
909,"that,a,in",be,0.7086834733893558,0.011385085388140412,0.1479167676390627
910,"or,in",the,0.671967407018005,0.012782595869469022,0.14765847470101257
911,"this,be",the,0.6693663127941337,0.01529011467586007,0.14505738047714134
912,"for,a,to,be",the,0.6692192442150824,0.010050075375565317,0.14491031189809
913,"it,and,be",the,0.6686629045260855,0.014515108863316474,0.14435397220909307
914,"have,a,be",the,0.6684888715345568,0.017120128400963008,0.14417993921756445
915,"on,a",the,0.6675182985775445,0.024167681257609434,0.14320936626055214
916,in,the,0.6663019423625908,0.20247901859263945,0.1419930100455984
917,"for,what,be",the,0.6661438124329233,0.02017265129488471,0.14183488011593093
918,into,the,0.665932927618801,0.012857596431973239,0.14162399530180858
919,"for,a,to",the,0.6641405442645539,0.01446010845081338,0.13983161194756155
920,"or,of,the",be,0.6996609074761828,0.010832581244359332,0.13889420172588973
921,"a,in",the,0.6631020004939491,0.06712300342252567,0.1387930681769567
922,new,the,0.6630300303677876,0.01473761053207899,0.13872109805079524
923,other,the,0.6621384750219106,0.015110113325849944,0.1378295427049182
924,"but,to",be,0.6961108486852464,0.011052582894371707,0.13534414293495334
925,his,the,0.6591443693031461,0.022417668132510993,0.13483543698615374
926,"for,a,to,the",be,0.6950207468879668,0.010050075375565317,0.1342540411376737
927,"it,and",the,0.6583580125041132,0.02000765005737543,0.1340490801871208
928,"but,the",be,0.6933102652825837,0.015027612707095303,0.13254355953229058
929,"he,be",the,0.6563870967741936,0.012717595381965366,0.13207816445720122
930,"or,the",be,0.6922689921180614,0.02064015480116101,0.13150228636776828
931,"for,the",be,0.6919646786164814,0.05896794225956695,0.13119797286618828
932,"for,to,in",be,0.6918903880929197,0.012435093263199474,0.1311236823426266
933,"or,of",be,0.691668764158067,0.01374010305077288,0.1309020584077739
934,"for,to,the",be,0.6910952876230099,0.021595161963714728,0.1303285818727168
935,"or,to",be,0.690854751942618,0.014447608357062679,0.13008804619232495
936,say,the,0.6541992519551173,0.019240144301082257,0.12989031963812492
937,after,the,0.653924914675768,0.01916014370107776,0.12961598235877558
938,"for,a,to",be,0.6897462395223333,0.01501761263209474,0.1289795337720402
939,"for,in,the",be,0.6885613825091643,0.023010172576294324,0.12779467675887124
940,"that,have,the",be,0.6883869983213795,0.011277584581884364,0.12762029257108642
941,who,be,0.6873434410019776,0.02606769550771631,0.12657673525168456
942,not,be,0.6855531181447821,0.027345205089038167,0.12478641239448907
943,"for,be",the,0.6483507421660253,0.05896794225956695,0.1240418098490329
944,"to,be",the,0.646800387406482,0.11520086400648005,0.12249145508948966
945,from,the,0.6465312099578986,0.044150331127483455,0.12222227764090621
946,on,the,0.6462363677962224,0.06355297664732486,0.12192743547923002
947,he,the,0.6462088485029048,0.021690162676220072,0.12189991618591245
948,any,be,0.6826587352903143,0.013197598981992366,0.12189202954002121
949,"this,the",be,0.6819043371613335,0.01529011467586007,0.12113763141104039
950,"what,in",the,0.6441153273157479,0.0367502756270672,0.11980639499875556
951,"or,in",be,0.6802470758312524,0.01294009705072788,0.11948037008095935
952,"for,to,of,the",be,0.6797176945051252,0.010112575844318832,0.11895098875483212
953,who,the,0.6422544495715228,0.02435768268262012,0.1179455172545304
954,"their,be",the,0.6422346716464363,0.010317577381830364,0.11792573932944395
955,"it,in,be",the,0.6421540898291662,0.014190106425798193,0.11784515751217384
956,"if,the",be,0.6774055595153243,0.011880089100668255,0.11663885376503125
957,"for,to",be,0.6769942445269216,0.03146523598926992,0.1162275387766285
958,"it,in",the,0.6404060743350952,0.019082643119823398,0.11609714201810284
959,"for,and,in,the",be,0.676485027000491,0.010335077513081348,0.11571832125019788
960,"or,and",be,0.6762612683852601,0.010690080175601318,0.11549456263496705
961,"with,a",the,0.6396427582387151,0.023097673232549243,0.1153338259217227
962,"this,of",be,0.6758175817581759,0.01126258446938352,0.11505087600788277
963,"for,to,of",be,0.6757461605331788,0.01166008745065588,0.11497945478288574
964,"or,a",be,0.6755361853423558,0.014725110438328288,0.11476947959206274
965,"for,and,to",be,0.6752159468438538,0.01270259526946452,0.1144492410935607
966,"for,and,in",be,0.6728984180938685,0.012867596506973802,0.11213171234357544
967,but,be,0.6722754537664564,0.021575161813713602,0.11150874801616328
968,"india,in",be,0.6719802793755135,0.01022257666932502,0.11121357362522044
969,"it,have",be,0.6718350143007678,0.011157583681877614,0.11106830855047467
970,"this,to",be,0.6714448607265027,0.01030507728807966,0.11067815497620959
971,so,be,0.6713646835614582,0.01238509288819666,0.1105979778111651
972,"an,to",the,0.6347577744869897,0.015002612519593898,0.11044884216999729
973,"for,a,the",be,0.6710568842921784,0.0207626557199179,0.11029017854188528
974,"use,to",the,0.633901855176541,0.010592579444345832,0.10959292285954858
975,"one,the",be,0.6698770751489038,0.01321509911324335,0.10911036939861074
976,"use,the",be,0.6697483908718549,0.014307607307054803,0.10898168512156181
977,"what,to,in",the,0.6329232206821367,0.010160076200571504,0.10861428836514431
978,"they,be",the,0.6328817092235539,0.01214509108818316,0.10857277690656153
979,"when,the",be,0.6693257848687596,0.013005097538231536,0.10855907911846652
980,"a,to,be",the,0.6328133767253956,0.04229281719612897,0.10850444440840323
981,"that,have",be,0.6688955756157361,0.015005112538344037,0.10812886986544301
982,"use,be",the,0.6318171781850298,0.014307607307054803,0.10750824586803742
983,"what,to,be",the,0.6303740326741186,0.029325219939149542,0.10606510035712624
984,"for,a,be",the,0.627550249357715,0.0207626557199179,0.10324131704072259
985,"when,be",the,0.6274273308406706,0.013005097538231536,0.10311839852367821
986,with,the,0.6273582184272775,0.054370407778058336,0.10304928611028508
987,"for,in,of,the",be,0.6634011939384662,0.010835081263109473,0.10263448818817311
988,"for,and,the",be,0.6630611141157382,0.021455160913706854,0.10229440836544512
989,"for,a,in",be,0.6622747047855811,0.013320099900749255,0.10150799903528807
990,than,be,0.661339889366933,0.013450100875756568,0.10057318361663992
991,"can,of",the,0.6246541228555617,0.011287584656884926,0.10034519053856927
992,"not,be",the,0.6237886268056317,0.017057627932209492,0.09947969448863936
993,"'s,what",the,0.623714781679797,0.011677587581906864,0.09940584936280461
994,"for,in,of",be,0.6600240738264009,0.01233759253194399,0.09925736807610785
995,"one,of",be,0.6597971341168893,0.010245076838076286,0.09903042836659626
996,"for,in",be,0.659691747832602,0.030817731132983497,0.0989250420823089
997,out,the,0.6223692122669874,0.010350077625582191,0.098060279949995
998,"for,and,a",be,0.6585558332237275,0.012517593881954114,0.09778912747343438
999,"for,what",the,0.6214221046033847,0.022307667307504806,0.09711317228639227
1000,"do,of",the,0.621360784944507,0.019315144863586476,0.09705185262751459
1001,this,the,0.6204773434797648,0.022422668170011276,0.09616841116277242
1002,"it,to,in",the,0.6198893329234553,0.010082575619317144,0.09558040060646289
1003,"for,and,of,the",be,0.6563329143974306,0.011750088125660942,0.0955662086471375
1004,"say,the",be,0.6560550935550935,0.012622594669460021,0.09528838780480042
1005,"for,of,the",be,0.6558353059321426,0.022857671432535743,0.09506860018184948
1006,"as,a,to",be,0.654733492442323,0.010287577156828676,0.09396678669202996
1007,have,the,0.6175309509538475,0.07469556021670162,0.09322201863685509
1008,"for,and,of",be,0.6536265338355,0.013450100875756568,0.09285982808520687
1009,or,be,0.6524874762480567,0.03777278329587472,0.09172077049776362
1010,"for,a,of,the",be,0.6519319446652886,0.010250076875576566,0.0911652389149955
1011,"a,to,in,the",be,0.6518951383816248,0.02008015060112951,0.09112843263133175
1012,"and,a,to,in,the",be,0.65184,0.01018507638807291,0.0910732942497069
1013,"what,be",the,0.6152147366780119,0.11839588796915977,0.09090580436101947
1014,"and,a,to,in",be,0.6509323249445821,0.012480093600702005,0.090165619194289
1015,to,the,0.6142613296919006,0.17993384950387128,0.08995239737490823
1016,"a,to,the",be,0.6503286818129397,0.04229281719612897,0.0895619760626466
1017,"a,to",the,0.6138326490159989,0.06503298774740811,0.0895237166990065
1018,"an,be",the,0.6135810661358106,0.02080515603867029,0.08927213381881827
1019,one,the,0.6135126729902037,0.01972764795735968,0.08920374067321135
1020,"for,and",be,0.6483254944183148,0.028602714520358903,0.08755878866802169
1021,"as,to,of",be,0.6480809912360229,0.010722580419353145,0.08731428548572984
1022,their,the,0.6103365384615385,0.019042642819821147,0.08602760614454608
1023,"for,a,of",be,0.6467777347281416,0.012520093900704255,0.08601102897784851
1024,they,the,0.6102663126558854,0.01896264221981665,0.085957380338893
1025,know,be,0.6462567532801646,0.012560094200706506,0.08549004752987155
1026,"a,to,in",be,0.6460734228347392,0.02719020392652945,0.08530671708444615
1027,"for,of",be,0.6458296335760374,0.02727520456403423,0.08506292782574432
1028,"or,to",the,0.6089659294680215,0.01273509551321635,0.08465699715102915
1029,"have,and,to,the",be,0.6443903181610595,0.01058257936934527,0.08362361241076643
1030,"as,to,the",be,0.6440660259089009,0.01541261559461696,0.08329932015860786
1031,"time,the",be,0.6436862967157417,0.011367585256889426,0.08291959096544865
1032,"and,a,to,of",be,0.6435847544923887,0.01405760543204074,0.08281804874209564
1033,"and,a,to,the",be,0.6430179241350563,0.01928264461983465,0.08225121838476324
1034,"and,a,to,of,the",be,0.6427815970386039,0.012155091163183723,0.08201489128831085
1035,the,be,0.6423217402084664,0.3367750258126936,0.08155503445817336
1036,"a,to,of,the",be,0.641260378965297,0.022590169426270696,0.08049367321500389
1037,"for,a",be,0.6409958345442216,0.03308524813936105,0.08022912879392852
1038,"have,a",the,0.6045380017982758,0.028575214314107356,0.08022906948128339
1039,"in,the",be,0.6406884715585682,0.1297259729447971,0.07992176580827515
1040,take,the,0.6041488712629652,0.012377592831946239,0.07983993894597285
1041,"as,and,to",be,0.6405587819808507,0.010202576519323894,0.07979207623055762
1042,"they,the",be,0.6404746209624258,0.01214509108818316,0.07970791521213272
1043,for,be,0.6404478557848039,0.09095068213011598,0.07968115003451082
1044,"as,in,of,the",be,0.6403903903903904,0.01066257996934977,0.07962368464009728
1045,"a,to,in,of",be,0.6403214200047973,0.013347600107000802,0.07955471425450422
1046,"to,the",be,0.6402400900337627,0.11520086400648005,0.07947338428346962
1047,"a,to,in,of,the",be,0.6401650618982119,0.011635087263154474,0.07939835614791879
1048,"and,a,to",be,0.6399427789526061,0.025722692920196903,0.07917607320231301
1049,"first,the",be,0.6395826746759405,0.010115075863068973,0.07881596892564746
1050,"to,in,the",be,0.6394232388909477,0.04745035587766908,0.07865653314065457
1051,"as,in,of",be,0.6393775372124493,0.011812588594414457,0.0786108314621562
1052,"use,to",be,0.6392878515858768,0.010682580119350894,0.07852114583558367
1053,"as,and,in",be,0.6390366430260047,0.010812581094358207,0.07826993727571163
1054,"as,to",be,0.638906700865662,0.01992764945737093,0.07813999511536895
1055,"a,to,of",be,0.6374497348330322,0.027345205089038167,0.07668302908273916
1056,"at,to",be,0.6370783667258433,0.012560094200706506,0.0763116609755502
1057,be,the,0.6005617351374245,0.3367750258126936,0.07625280282043212
1058,"as,in,the",be,0.6369556765163297,0.016382622869671522,0.07618897076603659
1059,"of,the",be,0.6367716731776245,0.1532211491586187,0.07600496742733143
1060,for,the,0.6000809802126611,0.08521813913604352,0.07577204789566871
1061,"and,to,in,the",be,0.6361644997173544,0.022507668807516056,0.07539779396706137
1062,india,be,0.6360887096774194,0.014197606482048616,0.07532200392712629
1063,"for,a",the,0.5994381478252446,0.030940232051740388,0.07512921550825225
1064,"and,to,in,of",be,0.6358484625878896,0.015147613607102053,0.07508175683759655
1065,"and,to,in",be,0.6352872896111433,0.027365205239039292,0.07452058386085025
1066,"and,to,in,of,the",be,0.6350298028427327,0.013850103875779068,0.07426309709243961
1067,"an,the",be,0.6349763467114299,0.02080515603867029,0.0742096409611368
1068,"an,to",be,0.6331711444891052,0.014965112238341788,0.07240443873881208
1069,"to,in",be,0.6322260461868422,0.06337797533481501,0.07145934043654911
1070,this,be,0.6320996195088204,0.0228426713200349,0.07133291375852735
1071,"an,of,the",be,0.6319752588409305,0.011750088125660942,0.07120855309063745
1072,"how,of",the,0.5953429101019463,0.012847596356972676,0.0710339777849539
1073,"a,to",be,0.630822596630327,0.06683300124750936,0.07005589088003394
1074,"and,in,the",be,0.630414580772805,0.052575394315457366,0.06964787502251191
1075,"and,a,in,the",be,0.6297804391217565,0.019720147901109257,0.06901373337146344
1076,"and,to,of,the",be,0.6296077853140667,0.026687700157751182,0.06884107956377361
1077,"as,a,of,the",be,0.6292873923257635,0.010045075338065035,0.06852068657547039
1078,"have,and,to",be,0.6292238496136547,0.013640102300767256,0.06845714386336166
1079,"in,of,the",be,0.629219605220794,0.06351547636607274,0.06845289947050093
1080,"have,to,in",be,0.6291639662994167,0.0121350910131826,0.06839726054912365
1081,"and,the",be,0.6289603598089181,0.11816838626289697,0.06819365405862499
1082,not,the,0.5924788467565026,0.023632677245079337,0.06816991443951026
1083,"and,to,of",be,0.628621871430055,0.03026522698920242,0.06785516567976191
1084,"and,in,of,the",be,0.628517072193852,0.03138523538926542,0.06775036644355892
1085,"and,a,in,of,the",be,0.627999517665501,0.01302009765073238,0.06723281191520791
1086,"a,the",be,0.6278751134631523,0.09165318739890549,0.0671084077128592
1087,"as,a,the",be,0.6278452587526794,0.01537761533211499,0.0670785530023863
1088,"and,a,the",be,0.6278368512934455,0.039560296702225266,0.06707014554315238
1089,"and,to,the",be,0.6275982885826904,0.04657284929636972,0.06683158283239732
1090,"an,a",the,0.5904773652399161,0.011967589756923178,0.06616843292292374
1091,"as,in",be,0.6261448140900195,0.019997649982374868,0.06537810833972646
1092,"to,in,of,the",be,0.6259750142685014,0.02467768508263812,0.06520830851820836
1093,"to,in,of",be,0.6256566683612947,0.027690207676557575,0.06488996261100166
1094,"to,of,the",be,0.6253333732881844,0.05217039127793458,0.06456666753789131
1095,"a,in,the",be,0.6249394763305895,0.041947814608609565,0.06417277058029647
1096,than,the,0.5884449907805778,0.011967589756923178,0.06413605846358539
1097,"and,in,of",be,0.6245703316816213,0.0349777623332175,0.06380362593132827
1098,"have,to,of,the",be,0.6240881132885138,0.010907581806863551,0.06332140753822069
1099,"a,of,the",be,0.6240571410978726,0.05067538006535049,0.0632904353475795
1100,"and,a,in,of",be,0.6240159546551906,0.014862611469586022,0.06324924890489747
1101,"as,and,a",be,0.6237623762376238,0.010080075600567005,0.06299567048733068
1102,"a,in,of,the",be,0.6236423339227077,0.024690185176388824,0.06287562817241465
1103,"have,a,to",be,0.6235347672698305,0.01369760273202049,0.0627680615195374
1104,"have,and,in,the",be,0.6226794554455446,0.010062575469316019,0.06191274969525151
1105,"and,a,of,the",be,0.6221177666264371,0.024485183638877292,0.06135106087614406
1106,"as,a,of",be,0.6219351436857369,0.011795088463163473,0.0611684379354438
1107,"as,of,the",be,0.6215016551309058,0.02065265489491171,0.060734949380612746
1108,"as,and,of,the",be,0.6208360982083609,0.011695087713157849,0.06006939245806786
1109,"and,of,the",be,0.620818753517508,0.06342797570981783,0.060052047767214956
1110,your,be,0.6206162578552605,0.015307614807111054,0.05984955210496745
1111,"at,and,the",be,0.6203879247484323,0.010635079763098224,0.059621218998139214
1112,"and,a,in",be,0.6203806015960712,0.025265189488921168,0.05961389584577814
1113,"at,in,the",be,0.6203800688313632,0.010365077738083036,0.059613363081070125
1114,first,be,0.6203327171903882,0.012585094388207912,0.0595660114400951
1115,"a,be",the,0.5837459993949333,0.09165318739890549,0.05943706707794094
1116,"an,and",be,0.6201224177505739,0.012157591181933864,0.05935571200028078
1117,"in,of",be,0.6200733563720398,0.07311804838536289,0.05930665062174667
1118,"to,of",be,0.6196821238759729,0.061505461290959684,0.0589154181256798
1119,"an,of",be,0.6196717817561808,0.01453760903206774,0.05890507600588768
1120,"and,to",be,0.6185852284161804,0.061475461065958,0.05781852266588727
1121,"have,what",be,0.6182610001501727,0.010292577194328958,0.05749429439987963
1122,"how,and",be,0.5037471489084392,0.011595086963152224,0.05701955684185389
1123,"and,in",be,0.6176936701780553,0.06626049695372715,0.05692696442776224
1124,"at,the",be,0.6176637101339876,0.024547684107630807,0.056897004383694494
1125,"a,in,of",be,0.6176066024759285,0.02918521888914167,0.056839896725635386
1126,of,be,0.6176013353188564,0.18870641529811474,0.05683462956856333
